rm00,rm01,rm02,rm03,rm04,rm05,rm06,rm07,rm08,rm09,rm10,rm11,rm12,rm13,rm14,rm15,rm16,rm17,rm18,rm19,rm20,date
1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,2018-10-26 13:00:00
1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,2018-10-26 14:00:00
1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,2018-10-26 15:00:00
1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,2018-10-26 16:00:00
1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,2018-10-26 17:00:00
1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,2018-10-26 18:00:00
1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,2018-10-26 19:00:00
1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,2018-10-26 20:00:00
1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,2018-10-26 21:00:00
1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,2018-10-26 22:00:00
1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,2018-10-26 23:00:00
1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,2018-10-27 00:00:00
1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.2916666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,2018-10-27 01:00:00
1.1883333333333332,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1883333333333332,1.705,1.1366666666666667,1.1883333333333332,1.1883333333333332,1.1883333333333332,1.1366666666666667,1.1883333333333332,1.1883333333333332,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.24,1.1366666666666667,1.1366666666666667,2018-10-27 02:00:00
1.4466666666666665,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.3433333333333335,2.5833333333333335,1.1883333333333332,1.3433333333333335,1.5499999999999998,1.4466666666666665,1.1366666666666667,1.4466666666666665,1.2916666666666667,1.1366666666666667,1.1883333333333332,1.1883333333333332,1.1883333333333332,1.1366666666666667,1.395,1.1366666666666667,1.24,2018-10-27 03:00:00
1.7566666666666668,1.1883333333333332,1.1366666666666667,1.24,1.5499999999999998,4.03,1.4466666666666665,1.5499999999999998,2.4283333333333332,2.118333333333333,1.1366666666666667,2.015,1.705,1.1366666666666667,1.4466666666666665,1.395,1.2916666666666667,1.1366666666666667,1.8083333333333333,1.1366666666666667,1.3433333333333335,2018-10-27 04:00:00
2.3766666666666665,1.6533333333333333,1.1366666666666667,1.6533333333333333,1.8083333333333333,5.373333333333334,1.9633333333333332,1.8083333333333333,4.391666666666667,2.996666666666666,1.5499999999999998,2.945,2.48,1.2916666666666667,2.2216666666666662,2.015,1.6016666666666666,1.395,2.48,1.1366666666666667,1.8083333333333333,2018-10-27 05:00:00
3.41,2.893333333333333,1.1883333333333332,2.48,2.5316666666666667,6.613333333333333,3.1516666666666664,2.0666666666666664,6.665,3.9266666666666663,2.893333333333333,4.185,3.771666666666666,1.5499999999999998,3.565,3.0999999999999996,2.48,2.0666666666666664,3.3066666666666666,1.1366666666666667,2.686666666666667,2018-10-27 06:00:00
4.805000000000001,4.391666666666667,1.6016666666666666,3.3583333333333334,3.8233333333333337,7.801666666666666,4.96,2.2733333333333334,8.989999999999998,4.805000000000001,4.701666666666666,5.683333333333333,5.941666666666666,2.118333333333333,5.115,4.6499999999999995,3.668333333333333,3.3583333333333334,4.185,1.1366666666666667,3.8233333333333337,2018-10-27 07:00:00
6.044999999999999,5.993333333333332,2.3766666666666665,4.081666666666666,5.373333333333334,9.351666666666667,6.923333333333334,2.686666666666667,12.348333333333333,5.683333333333333,6.665,6.923333333333334,8.318333333333333,2.7383333333333333,6.148333333333333,6.148333333333333,4.546666666666667,4.753333333333333,4.96,1.1366666666666667,4.753333333333333,2018-10-27 08:00:00
7.078333333333332,7.646666666666667,2.893333333333333,4.34,6.665,10.436666666666666,8.473333333333333,3.565,17.618333333333332,6.406666666666666,8.886666666666665,7.698333333333332,10.591666666666665,3.255,6.665,6.923333333333334,5.631666666666667,5.89,5.476666666666667,1.1366666666666667,5.683333333333333,2018-10-27 09:00:00
8.421666666666667,8.938333333333334,3.1516666666666664,4.391666666666667,7.749999999999999,10.85,10.281666666666665,4.34,23.198333333333334,6.7683333333333335,10.694999999999999,8.318333333333333,13.071666666666665,3.668333333333333,7.543333333333332,6.9750000000000005,6.5616666666666665,7.026666666666667,6.148333333333333,1.1366666666666667,6.923333333333334,2018-10-27 10:00:00
9.351666666666667,9.92,3.8233333333333337,4.34,9.196666666666667,11.004999999999999,14.105,4.96,30.845,7.233333333333333,12.245,9.299999999999999,16.636666666666667,4.133333333333333,8.525,7.181666666666667,7.181666666666667,7.956666666666666,6.871666666666667,1.1366666666666667,8.06,2018-10-27 11:00:00
10.23,11.625,4.701666666666666,4.288333333333333,11.469999999999999,10.953333333333333,21.28666666666667,5.425,44.27833333333333,8.008333333333333,15.655,10.643333333333334,23.56,4.598333333333334,9.351666666666667,7.801666666666666,7.336666666666666,8.525,7.594999999999999,1.24,10.126666666666667,2018-10-27 12:00:00
11.573333333333332,14.518333333333334,5.011666666666666,4.236666666666666,14.569999999999999,10.85,31.93,5.838333333333333,59.985,9.041666666666666,20.253333333333334,12.451666666666668,31.516666666666666,5.166666666666667,9.764999999999999,8.886666666666665,7.491666666666665,8.835,8.111666666666666,1.498333333333333,12.296666666666667,2018-10-27 13:00:00
12.555,20.56333333333333,5.011666666666666,4.236666666666666,19.375,10.901666666666667,47.12,6.251666666666666,65.51333333333334,10.075,25.781666666666666,15.241666666666665,38.69833333333334,5.425,10.23,10.643333333333334,7.543333333333332,8.835,8.628333333333332,1.8083333333333333,13.795,2018-10-27 14:00:00
13.485,32.446666666666665,4.96,4.288333333333333,33.221666666666664,10.798333333333332,60.19166666666666,6.613333333333333,65.20333333333333,10.23,28.726666666666667,17.566666666666666,42.67666666666666,5.528333333333333,11.211666666666666,12.193333333333333,7.491666666666665,9.041666666666666,9.351666666666667,2.3766666666666665,15.448333333333332,2018-10-27 15:00:00
14.88,59.77833333333333,5.0633333333333335,4.34,57.711666666666666,11.263333333333334,81.58166666666666,6.9750000000000005,67.37333333333333,10.488333333333333,28.778333333333336,20.87333333333333,46.39666666666667,5.89,12.865,15.603333333333332,7.44,9.558333333333334,10.023333333333332,3.3583333333333334,18.445,2018-10-27 16:00:00
18.91,87.62666666666667,5.528333333333333,4.391666666666667,74.865,13.691666666666666,105.65833333333333,7.646666666666667,70.68,11.935,26.918333333333333,26.14333333333333,52.13166666666667,6.9750000000000005,16.895,24.179999999999996,7.491666666666665,10.694999999999999,10.488333333333333,5.27,20.046666666666663,2018-10-27 17:00:00
24.386666666666667,100.38833333333334,6.303333333333333,4.4433333333333325,80.6,19.581666666666667,121.93333333333332,8.421666666666667,71.40333333333332,14.673333333333332,24.851666666666667,34.254999999999995,61.06999999999999,9.661666666666667,24.645,36.89,7.801666666666666,13.536666666666667,10.901666666666667,6.871666666666667,20.356666666666662,2018-10-27 18:00:00
30.741666666666664,104.67666666666665,7.181666666666667,4.598333333333334,85.55999999999999,28.52,136.91666666666666,9.041666666666666,69.49166666666666,18.96166666666667,23.25,40.92,71.19666666666667,14.621666666666668,31.154999999999998,50.684999999999995,8.37,16.843333333333334,11.831666666666665,8.938333333333334,21.493333333333336,2018-10-27 19:00:00
34.61666666666667,106.69166666666666,7.904999999999999,4.908333333333333,95.58333333333333,35.34,146.06166666666667,9.455,69.02666666666666,23.456666666666663,22.939999999999998,44.846666666666664,88.505,22.681666666666665,36.166666666666664,62.25833333333333,8.886666666666665,22.88833333333333,12.865,15.293333333333335,23.87,2018-10-27 20:00:00
36.63166666666667,106.89833333333333,8.68,5.27,98.52833333333332,39.111666666666665,149.73,9.868333333333332,69.07833333333333,26.97,23.97333333333333,48.618333333333325,101.11166666666665,31.516666666666666,42.211666666666666,71.86833333333333,9.351666666666667,29.656666666666663,14.053333333333335,26.401666666666667,27.745,2018-10-27 21:00:00
41.901666666666664,105.96833333333333,9.506666666666666,5.58,100.33666666666666,40.765,149.5233333333333,10.798333333333332,70.36999999999999,30.379999999999995,25.678333333333335,52.441666666666656,107.88,42.315,47.53333333333333,82.82166666666667,10.075,38.64666666666667,16.74,36.06333333333333,31.775,2018-10-27 22:00:00
49.135,103.43666666666665,10.591666666666665,5.838333333333333,105.81333333333333,43.141666666666666,148.07666666666665,12.399999999999999,72.54,35.28833333333333,28.31333333333333,55.23166666666666,110.205,53.11333333333333,50.32333333333334,92.01833333333333,10.385,44.43333333333333,20.046666666666663,41.385,35.65,2018-10-27 23:00:00
50.891666666666666,100.64666666666668,11.16,6.096666666666667,111.70333333333332,47.791666666666664,146.475,13.536666666666667,75.38166666666666,38.905,32.86,59.313333333333325,110.15333333333331,59.88166666666667,52.699999999999996,96.40999999999998,10.436666666666666,48.876666666666665,24.49,49.031666666666666,38.336666666666666,2018-10-28 00:00:00
51.25333333333333,97.75333333333333,12.245,6.303333333333333,113.09833333333333,52.49333333333333,145.28666666666666,13.846666666666668,79.56666666666666,42.056666666666665,39.111666666666665,61.99999999999999,107.77666666666666,62.10333333333333,53.061666666666675,101.47333333333333,10.436666666666666,52.39,33.37666666666666,63.60166666666666,38.80166666666666,2018-10-28 01:00:00
53.88833333333333,96.40999999999998,15.241666666666665,6.5616666666666665,108.29333333333334,56.62666666666666,143.3233333333333,15.189999999999998,85.14666666666668,45.053333333333335,47.791666666666664,64.22166666666666,104.52166666666668,66.85666666666667,53.474999999999994,107.31166666666665,10.694999999999999,55.18,43.50333333333334,81.99499999999999,40.248333333333335,2018-10-28 02:00:00
60.605,101.11166666666665,23.095,6.871666666666667,101.05999999999999,62.051666666666655,139.44833333333332,20.046666666666663,88.66,47.895,56.26499999999999,72.28166666666667,102.55833333333334,84.475,55.12833333333333,111.70333333333332,11.625,55.955,52.08,101.78333333333333,46.655,2018-10-28 03:00:00
72.12666666666667,109.32666666666667,33.118333333333325,7.13,96.97833333333331,68.30333333333333,140.06833333333336,26.918333333333333,93.155,53.01,68.45833333333333,88.14333333333333,99.82,106.74333333333333,56.98833333333333,116.45666666666666,12.813333333333333,54.87,60.86333333333333,122.605,55.334999999999994,2018-10-28 04:00:00
79.15333333333332,116.55999999999999,40.66166666666667,7.233333333333333,95.945,74.45166666666665,141.1016666666667,32.80833333333333,102.09333333333333,55.800000000000004,87.83333333333333,105.65833333333333,96.30666666666667,130.45833333333331,57.55666666666667,121.62333333333333,15.293333333333335,56.72999999999999,71.71333333333334,151.12499999999997,63.08499999999999,2018-10-28 05:00:00
81.21999999999998,116.405,47.584999999999994,7.233333333333333,96.51333333333334,78.06833333333333,143.3233333333333,40.3,111.03166666666667,52.28666666666666,113.14999999999999,111.91,95.99666666666667,147.35333333333332,57.55666666666667,124.51666666666667,18.96166666666667,61.225,86.64499999999998,184.45,66.23666666666665,2018-10-28 06:00:00
80.6,110.66999999999999,52.39,7.233333333333333,98.89,80.03166666666667,152.88166666666663,51.97666666666667,113.56333333333333,48.10166666666666,142.70333333333332,112.11666666666666,99.76833333333333,153.295,58.84833333333333,130.71666666666664,23.404999999999998,63.86,102.14499999999998,224.80166666666665,67.83833333333334,2018-10-28 07:00:00
81.32333333333334,103.74666666666666,59.985,7.233333333333333,101.88666666666666,82.46,162.80166666666668,66.75333333333332,111.54833333333335,44.071666666666665,170.24166666666665,105.34833333333333,101.88666666666666,156.75666666666666,59.571666666666665,146.21666666666667,27.435,64.48,113.82166666666667,258.075,72.74666666666667,2018-10-28 08:00:00
81.375,100.13000000000001,77.91333333333333,7.233333333333333,117.69666666666666,83.28666666666666,177.73333333333332,78.99833333333333,111.96166666666666,40.50666666666667,196.90166666666667,97.39166666666667,95.42833333333333,156.085,60.08833333333333,159.49499999999998,29.656666666666663,63.91166666666667,118.52333333333333,261.2783333333333,79.92833333333333,2018-10-28 09:00:00
82.20166666666667,103.23,103.48833333333333,7.233333333333333,143.78833333333333,80.85833333333332,191.99333333333334,86.64499999999998,114.59666666666666,37.251666666666665,216.22499999999997,91.29499999999999,88.29833333333333,154.48333333333335,60.86333333333333,170.86166666666665,28.829999999999995,63.34333333333333,116.405,248.15499999999997,90.57166666666667,2018-10-28 10:00:00
85.09499999999998,103.23,131.02666666666667,7.233333333333333,183.26166666666666,74.60666666666665,196.0233333333333,90.62333333333333,114.02833333333332,34.358333333333334,225.37,86.18,81.78833333333334,145.7,65.04833333333333,182.64166666666665,27.073333333333334,67.32166666666667,111.91,228.8833333333333,100.59499999999998,2018-10-28 11:00:00
84.63,95.42833333333333,174.53,7.233333333333333,228.26333333333332,71.35166666666666,196.74666666666667,94.29166666666666,110.205,31.775,240.86999999999998,80.75500000000001,76.98333333333333,137.17499999999998,73.72833333333332,186.67166666666665,26.505,70.73166666666667,110.825,211.21333333333334,107.05333333333333,2018-10-28 12:00:00
82.66666666666667,88.195,231.46666666666667,7.181666666666667,260.6583333333333,67.94166666666666,197.57333333333332,95.68666666666665,103.17833333333333,29.86333333333333,259.625,76.05333333333333,74.81333333333333,128.75333333333333,79.66999999999999,180.98833333333334,25.523333333333333,72.59166666666667,109.01666666666665,194.21499999999997,105.03833333333333,2018-10-28 13:00:00
79.61833333333333,83.545,290.47,7.181666666666667,267.6333333333333,63.29166666666667,187.8083333333333,96.875,95.32499999999999,29.139999999999997,269.80333333333334,71.55833333333334,74.91666666666666,119.29833333333333,74.14166666666667,173.445,26.298333333333332,76.88000000000001,109.01666666666665,178.66333333333333,97.80499999999999,2018-10-28 14:00:00
78.17166666666667,82.15,338.83,7.233333333333333,250.68666666666667,59.209999999999994,172.56666666666666,90.83,89.53833333333334,27.693333333333335,260.91666666666663,66.49499999999999,77.81,110.205,68.45833333333333,164.92,28.364999999999995,80.08333333333333,107.05333333333333,164.09333333333333,91.08833333333334,2018-10-28 15:00:00
77.44833333333334,79.30833333333332,368.0216666666666,7.44,232.75833333333333,56.00666666666667,158.565,85.14666666666668,86.64499999999998,26.246666666666666,261.74333333333334,62.051666666666655,75.94999999999999,101.93833333333333,64.015,157.73833333333332,28.31333333333333,82.04666666666667,100.80166666666665,151.28,84.06166666666665,2018-10-28 16:00:00
73.72833333333332,76.57,381.3516666666667,8.06,218.29166666666663,56.885,145.6483333333333,85.86999999999999,90.26166666666666,25.678333333333335,276.62333333333333,59.10666666666667,73.83166666666666,100.80166666666665,60.86333333333333,159.75333333333333,27.383333333333333,78.53333333333333,97.13333333333333,138.415,77.91333333333333,2018-10-28 17:00:00
67.68333333333334,75.43333333333332,373.86,9.455,207.28666666666663,62.25833333333333,133.3,96.1,99.82,24.593333333333334,282.25499999999994,56.26499999999999,77.39666666666668,115.31999999999998,59.82999999999999,170.13833333333332,26.556666666666665,72.74666666666667,89.95166666666665,126.945,73.78,2018-10-28 18:00:00
62.98166666666667,74.24499999999999,358.72166666666664,11.78,198.50333333333333,68.975,122.39833333333334,100.59499999999998,108.75833333333333,23.87,273.575,53.268333333333324,81.73666666666665,125.29166666666666,58.176666666666655,172.04999999999998,24.903333333333336,70.93833333333335,82.56333333333333,116.14666666666668,73.005,2018-10-28 19:00:00
59.41666666666666,70.52499999999999,338.3133333333333,16.946666666666665,189.61666666666665,73.41833333333334,112.52999999999999,97.28833333333333,127.66833333333334,26.763333333333332,253.425,52.39,78.74,118.00666666666667,56.00666666666667,168.5883333333333,24.231666666666666,72.90166666666667,75.69166666666666,106.175,73.26333333333334,2018-10-28 20:00:00
54.56,70.42166666666668,314.75333333333333,37.251666666666665,177.32,87.575,104.315,92.79333333333334,139.345,34.92666666666666,233.3783333333333,53.01,73.47,112.89166666666667,55.438333333333325,167.60666666666665,38.54333333333333,75.27833333333332,69.285,97.34,72.33333333333333,2018-10-28 21:00:00
49.70333333333333,74.39999999999999,290.935,56.26499999999999,166.67666666666668,100.59499999999998,97.44333333333333,91.03666666666665,130.92333333333335,43.968333333333334,214.93333333333334,57.504999999999995,69.64666666666666,104.41833333333332,50.94333333333333,160.4766666666667,61.99999999999999,80.80666666666667,63.60166666666666,89.84833333333333,70.16333333333334,2018-10-28 22:00:00
46.03499999999999,75.07166666666667,270.42333333333335,61.89666666666666,156.13666666666666,101.00833333333333,89.07333333333332,89.02166666666666,123.48333333333333,50.995,199.95,64.53166666666667,66.23666666666665,97.13333333333333,46.964999999999996,149.16166666666666,69.44,83.7,57.815,82.51166666666666,67.83833333333334,2018-10-28 23:00:00
